startTime,endTime,type,value,unit,source,sourceIdentifier
2017-07-08T16:27:46+01:00,2017-07-08T16:28:50+01:00,HKQuantityTypeIdentifierStepCount,35,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T16:28:50+01:00,2017-07-08T16:37:24+01:00,HKQuantityTypeIdentifierStepCount,358,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T16:39:32+01:00,2017-07-08T16:49:29+01:00,HKQuantityTypeIdentifierStepCount,297,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T16:49:29+01:00,2017-07-08T16:59:28+01:00,HKQuantityTypeIdentifierStepCount,630,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T16:59:28+01:00,2017-07-08T17:09:26+01:00,HKQuantityTypeIdentifierStepCount,659,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T17:09:26+01:00,2017-07-08T17:19:24+01:00,HKQuantityTypeIdentifierStepCount,894,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T17:19:24+01:00,2017-07-08T17:29:22+01:00,HKQuantityTypeIdentifierStepCount,724,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T17:29:22+01:00,2017-07-08T17:39:20+01:00,HKQuantityTypeIdentifierStepCount,900,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T17:39:20+01:00,2017-07-08T17:49:18+01:00,HKQuantityTypeIdentifierStepCount,922,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
2017-07-08T17:49:18+01:00,2017-07-08T17:59:17+01:00,HKQuantityTypeIdentifierStepCount,809,count,iPhone,com.apple.health.7CD9D75D-4060-4AE8-8C1B-9E37227118FD
